,ID Number,Gender,Grade Level,Season,400 Meters,800 Meters,1500 Meters,1600 Meters
399,533,M,12th Grade,2006 Outdoor Season                     ,51.3h,,,
400,533,M,12th Grade,2006 Outdoor Season                     ,,2:03.1h,,
401,533,M,12th Grade,2006 Outdoor Season                     ,,1:57.0h,,
402,533,M,12th Grade,2006 Outdoor Season                     ,,2:02.87,,
403,533,M,12th Grade,2006 Outdoor Season                     ,,1:53.17,,
404,533,M,12th Grade,2006 Outdoor Season                     ,,1:52.8h,,
405,533,M,12th Grade,2006 Outdoor Season                     ,,,4:01.8h,
406,533,M,12th Grade,2006 Outdoor Season                     ,,,3:58.8h,
407,533,M,12th Grade,2006 Outdoor Season                     ,,,3:49.99,
408,533,M,12th Grade,2006 Outdoor Season                     ,,,4:06.02,
409,533,M,12th Grade,2006 Outdoor Season                     ,,,3:55.23,
410,533,M,12th Grade,2006 Outdoor Season                     ,,,,4:19.6h
411,533,M,12th Grade,2006 Indoor Season                     ,,,,4:18.1h
412,533,M,11th Grade,2005 Outdoor Season                     ,52.5h,,,
413,533,M,11th Grade,2005 Outdoor Season                     ,,1:58.5h,,
414,533,M,11th Grade,2005 Outdoor Season                     ,,1:54.39,,
415,533,M,11th Grade,2005 Outdoor Season                     ,,,4:03.3h,
416,533,M,11th Grade,2005 Outdoor Season                     ,,,3:57.31,
417,533,M,11th Grade,2005 Outdoor Season                     ,,,3:53.77,
418,533,M,11th Grade,2005 Outdoor Season                     ,,,3:58.19,
419,533,M,11th Grade,2005 Outdoor Season                     ,,,3:54.36,
420,533,M,10th Grade,2004 Outdoor Season                     ,,2:04.7h,,
421,533,M,10th Grade,2004 Outdoor Season                     ,,2:04.32,,
422,533,M,10th Grade,2004 Outdoor Season                     ,,2:06.01,,
423,533,M,10th Grade,2004 Outdoor Season                     ,,,4:25.1h,
424,533,M,10th Grade,2004 Outdoor Season                     ,,,4:16.6h,
425,533,M,10th Grade,2004 Outdoor Season                     ,,,4:17.51,
426,533,M,10th Grade,2004 Outdoor Season                     ,,,4:14.24,
427,533,M,10th Grade,2004 Outdoor Season                     ,,,4:04.45,
428,534,M,12th Grade,2004 Outdoor Season                     ,53.9h,,,
429,534,M,12th Grade,2004 Outdoor Season                     ,,2:03.4h,,
430,534,M,12th Grade,2004 Outdoor Season                     ,,2:07.8h,,
431,534,M,12th Grade,2004 Outdoor Season                     ,,2:01.49,,
432,534,M,12th Grade,2004 Outdoor Season                     ,,,4:24.7h,
433,534,M,12th Grade,2004 Outdoor Season                     ,,,4:17.35,
434,534,M,12th Grade,2004 Outdoor Season                     ,,,4:03.0h,
435,534,M,12th Grade,2004 Outdoor Season                     ,,,4:04.08,
436,534,M,12th Grade,2004 Outdoor Season                     ,,,3:59.32,
437,534,M,12th Grade,2004 Outdoor Season                     ,,,3:56.9h,
438,535,M,12th Grade,2007 Outdoor Season                     ,53.66,,,
439,535,M,12th Grade,2007 Outdoor Season                     ,52.3h,,,
440,535,M,12th Grade,2007 Outdoor Season                     ,52.2h,,,
441,535,M,12th Grade,2007 Outdoor Season                     ,,2:03.1h,,
442,535,M,12th Grade,2007 Outdoor Season                     ,,2:01.18,,
443,535,M,12th Grade,2007 Outdoor Season                     ,,1:58.96,,
444,535,M,12th Grade,2007 Outdoor Season                     ,,2:01.18,,
445,535,M,12th Grade,2007 Outdoor Season                     ,,1:57.38,,
446,535,M,12th Grade,2007 Outdoor Season                     ,,2:01.9h,,
447,535,M,12th Grade,2007 Outdoor Season                     ,,1:59.3h,,
448,535,M,12th Grade,2007 Outdoor Season                     ,,1:58.8h,,
449,535,M,12th Grade,2007 Indoor Season                     ,,2:03.0h,,
450,535,M,12th Grade,2007 Indoor Season                     ,,2:03.0h,,
451,535,M,11th Grade,2006 Outdoor Season                     ,53.90,,,
452,535,M,11th Grade,2006 Outdoor Season                     ,54.6h,,,
453,535,M,11th Grade,2006 Outdoor Season                     ,53.6h,,,
454,535,M,11th Grade,2006 Outdoor Season                     ,54.3h,,,
455,535,M,11th Grade,2006 Outdoor Season                     ,53.3h,,,
456,535,M,11th Grade,2006 Outdoor Season                     ,53.4h,,,
457,535,M,11th Grade,2006 Outdoor Season                     ,52.5h,,,
458,535,M,11th Grade,2006 Outdoor Season                     ,53.7h,,,
459,535,M,11th Grade,2006 Outdoor Season                     ,,2:03.5h,,
460,535,M,11th Grade,2006 Outdoor Season                     ,,1:59.4h,,
461,535,M,11th Grade,2006 Outdoor Season                     ,,2:02.50,,
462,535,M,11th Grade,2006 Outdoor Season                     ,,1:58.8h,,
463,535,M,11th Grade,2006 Outdoor Season                     ,,2:01.13,,
464,535,M,11th Grade,2006 Outdoor Season                     ,,2:01.50,,
465,535,M,11th Grade,2006 Outdoor Season                     ,,1:56.00,,
466,535,M,11th Grade,2006 Outdoor Season                     ,,1:56.00,,
467,535,M,11th Grade,2006 Outdoor Season                     ,,1:56.3h,,
468,535,M,11th Grade,2006 Outdoor Season                     ,,1:55.3h,,
469,535,M,11th Grade,2006 Outdoor Season                     ,,,4:19.0h,
470,535,M,11th Grade,2006 Outdoor Season                     ,,,4:19.36,
471,535,M,11th Grade,2006 Outdoor Season                     ,,,4:17.6h,
472,535,M,11th Grade,2006 Outdoor Season                     ,,,4:10.2h,
473,535,M,11th Grade,2006 Outdoor Season                     ,,,4:08.75,
474,535,M,11th Grade,2006 Outdoor Season                     ,,,4:07.76,
475,535,M,11th Grade,2006 Outdoor Season                     ,,,,4:28.7h
476,535,M,11th Grade,2006 Indoor Season                     ,,2:02.1h,,
477,535,M,10th Grade,2005 Outdoor Season                     ,54.6h,,,
478,535,M,10th Grade,2005 Outdoor Season                     ,54.9h,,,
479,535,M,10th Grade,2005 Outdoor Season                     ,52.5h,,,
480,535,M,10th Grade,2005 Outdoor Season                     ,53.0h,,,
481,535,M,10th Grade,2005 Outdoor Season                     ,54.2h,,,
482,535,M,10th Grade,2005 Outdoor Season                     ,52.7h,,,
483,535,M,10th Grade,2005 Outdoor Season                     ,,2:02.84,,
484,535,M,10th Grade,2005 Outdoor Season                     ,,1:59.1h,,
485,535,M,10th Grade,2005 Outdoor Season                     ,,2:01.3h,,
486,535,M,10th Grade,2005 Outdoor Season                     ,,1:56.90,,
487,535,M,10th Grade,2005 Outdoor Season                     ,,2:00.5h,,
488,535,M,10th Grade,2005 Outdoor Season                     ,,2:02.21,,
489,535,M,10th Grade,2005 Outdoor Season                     ,,1:56.50,,
490,535,M,10th Grade,2005 Outdoor Season                     ,,,4:10.17,
491,535,M,10th Grade,2005 Outdoor Season                     ,,,4:13.4h,
492,535,M,10th Grade,2005 Outdoor Season                     ,,,4:09.8h,
493,535,M,9th Grade,2004 Outdoor Season                     ,,2:03.67,,
494,535,M,9th Grade,2004 Outdoor Season                     ,,2:00.40,,
495,535,M,9th Grade,2004 Outdoor Season                     ,,,4:18.80,
496,535,M,9th Grade,2004 Outdoor Season                     ,,,4:20.07,
497,535,M,9th Grade,2004 Outdoor Season                     ,,,4:17.2h,
498,535,M,9th Grade,2004 Outdoor Season                     ,,,4:11.18,
499,535,M,9th Grade,2004 Outdoor Season                     ,,,4:12.31,
500,535,M,9th Grade,2004 Outdoor Season                     ,,,4:10.97,
501,537,M,12th Grade,2004 Outdoor Season                     ,49.80,,,
502,537,M,12th Grade,2004 Outdoor Season                     ,49.80,,,
503,537,M,12th Grade,2004 Outdoor Season                     ,50.25,,,
504,537,M,12th Grade,2004 Outdoor Season                     ,49.6h,,,
505,537,M,12th Grade,2004 Outdoor Season                     ,,2:09.0h,,
506,537,M,12th Grade,2004 Indoor Season                     ,53.44c,,,
507,537,M,11th Grade,2003 Outdoor  Season                     ,52.97,,,
508,538,M,12th Grade,2006 Outdoor Season                     ,53.04c,,,
509,538,M,12th Grade,2006 Outdoor Season                     ,53.62,,,
510,538,M,12th Grade,2006 Outdoor Season                     ,51.6h,,,
511,538,M,12th Grade,2006 Outdoor Season                     ,,2:05.32,,
512,538,M,12th Grade,2006 Outdoor Season                     ,,2:01.51,,
513,538,M,12th Grade,2006 Outdoor Season                     ,,2:00.6h,,
514,538,M,12th Grade,2006 Outdoor Season                     ,,2:04.94,,
515,538,M,12th Grade,2006 Outdoor Season                     ,,2:02.4h,,
516,538,M,12th Grade,2006 Outdoor Season                     ,,2:01.51,,
517,538,M,12th Grade,2006 Outdoor Season                     ,,2:03.05,,
518,538,M,12th Grade,2006 Outdoor Season                     ,,,4:33.4h,
519,538,M,12th Grade,2006 Outdoor Season                     ,,,4:24.4h,
520,538,M,12th Grade,2006 Outdoor Season                     ,,,4:19.78,
521,538,M,12th Grade,2006 Outdoor Season                     ,,,4:22.3h,
522,538,M,12th Grade,2006 Outdoor Season                     ,,,4:27.5h,
523,538,M,12th Grade,2006 Outdoor Season                     ,,,4:17.12,
524,538,M,11th Grade,2005 Outdoor Season                     ,53.54c,,,
525,538,M,11th Grade,2005 Outdoor Season                     ,,2:07.6h,,
526,538,M,11th Grade,2005 Outdoor Season                     ,,2:02.35,,
527,538,M,11th Grade,2005 Outdoor Season                     ,,2:04.2h,,
528,538,M,11th Grade,2005 Outdoor Season                     ,,2:05.4h,,
529,538,M,11th Grade,2005 Outdoor Season                     ,,2:03.0h,,
530,538,M,11th Grade,2005 Outdoor Season                     ,,2:02.2h,,
531,538,M,11th Grade,2005 Outdoor Season                     ,,2:02.85,,
532,538,M,11th Grade,2005 Outdoor Season                     ,,1:59.86,,
533,538,M,11th Grade,2005 Outdoor Season                     ,,,4:31.0h,
534,538,M,11th Grade,2005 Outdoor Season                     ,,,4:35.2h,
535,538,M,11th Grade,2005 Outdoor Season                     ,,,4:24.40,
536,538,M,11th Grade,2005 Outdoor Season                     ,,,4:23.4h,
537,538,M,10th Grade,2004 Indoor Season                     ,56.04c,,,
538,538,M,9th Grade,2003 Outdoor  Season                     ,53.14c,,,
539,538,M,9th Grade,2003 Outdoor  Season                     ,,2:03.0h,,
540,539,M,12th Grade,2005 Outdoor Season                     ,,1:59.25,,
541,539,M,12th Grade,2005 Outdoor Season                     ,,1:59.8h,,
542,539,M,12th Grade,2005 Outdoor Season                     ,,,4:03.8h,
543,539,M,12th Grade,2005 Outdoor Season                     ,,,4:03.5h,
544,539,M,12th Grade,2005 Outdoor Season                     ,,,3:57.44,
545,539,M,12th Grade,2005 Outdoor Season                     ,,,3:57.82,
546,539,M,12th Grade,2005 Outdoor Season                     ,,,3:58.88,
547,539,M,9th Grade,2002 Outdoor  Season                     ,,2:04.3h,,
548,539,M,9th Grade,2002 Outdoor  Season                     ,,,4:11.14,
549,540,M,12th Grade,2007 Outdoor Season                     ,54.34c,,,
550,540,M,12th Grade,2007 Outdoor Season                     ,54.6h,,,
551,540,M,12th Grade,2007 Outdoor Season                     ,53.9h,,,
552,540,M,12th Grade,2007 Outdoor Season                     ,55.1h,,,
553,540,M,12th Grade,2007 Outdoor Season                     ,53.1h,,,
554,540,M,12th Grade,2007 Outdoor Season                     ,53.8h,,,
555,540,M,12th Grade,2007 Outdoor Season                     ,,2:09.5h,,
556,540,M,12th Grade,2007 Outdoor Season                     ,,2:03.69,,
557,540,M,12th Grade,2007 Outdoor Season                     ,,2:04.69,,
558,540,M,12th Grade,2007 Outdoor Season                     ,,DNS,,
559,540,M,12th Grade,2007 Outdoor Season                     ,,2:01.73,,
560,540,M,12th Grade,2007 Outdoor Season                     ,,2:01.47,,
561,540,M,12th Grade,2007 Outdoor Season                     ,,2:00.61,,
562,540,M,12th Grade,2007 Outdoor Season                     ,,2:05.5h,,
563,540,M,12th Grade,2007 Outdoor Season                     ,,2:04.0h,,
564,540,M,12th Grade,2007 Outdoor Season                     ,,2:03.8h,,
565,540,M,12th Grade,2007 Outdoor Season                     ,,,DNF,
566,540,M,12th Grade,2007 Outdoor Season                     ,,,4:21.2h,
567,540,M,12th Grade,2007 Indoor Season                     ,,,4:38.8h,
568,540,M,12th Grade,2007 Indoor Season                     ,,,,4:55.0h
569,540,M,11th Grade,2006 Outdoor Season                     ,56.7h,,,
570,540,M,11th Grade,2006 Outdoor Season                     ,55.6h,,,
571,540,M,11th Grade,2006 Outdoor Season                     ,57.5h,,,
572,540,M,11th Grade,2006 Outdoor Season                     ,55.8h,,,
573,540,M,11th Grade,2006 Outdoor Season                     ,54.5h,,,
574,540,M,11th Grade,2006 Outdoor Season                     ,,2:07.1h,,
575,540,M,11th Grade,2006 Outdoor Season                     ,,2:07.1h,,
576,540,M,11th Grade,2006 Outdoor Season                     ,,2:05.83,,
577,540,M,11th Grade,2006 Outdoor Season                     ,,2:05.08,,
578,540,M,11th Grade,2006 Outdoor Season                     ,,2:05.1h,,
579,540,M,11th Grade,2006 Outdoor Season                     ,,2:07.43,,
580,540,M,11th Grade,2006 Outdoor Season                     ,,,4:22.7h,
581,540,M,11th Grade,2006 Outdoor Season                     ,,,4:23.3h,
582,540,M,11th Grade,2006 Outdoor Season                     ,,,4:22.89,
583,540,M,11th Grade,2006 Outdoor Season                     ,,,4:25.6h,
584,540,M,11th Grade,2006 Outdoor Season                     ,,,4:17.27,
585,540,M,11th Grade,2006 Outdoor Season                     ,,,,4:45.2h
586,540,M,11th Grade,2006 Indoor Season                     ,,,,4:46.7h
587,540,M,10th Grade,2005 Outdoor Season                     ,57.6h,,,
588,540,M,10th Grade,2005 Outdoor Season                     ,58.5h,,,
589,540,M,10th Grade,2005 Outdoor Season                     ,59.5h,,,
590,540,M,10th Grade,2005 Outdoor Season                     ,59.2h,,,
591,540,M,10th Grade,2005 Outdoor Season                     ,,2:15.20,,
592,540,M,10th Grade,2005 Outdoor Season                     ,,2:14.0h,,
593,540,M,10th Grade,2005 Outdoor Season                     ,,2:13.0h,,
594,540,M,10th Grade,2005 Outdoor Season                     ,,2:14.67,,
595,540,M,10th Grade,2005 Outdoor Season                     ,,2:11.6h,,
596,540,M,10th Grade,2005 Outdoor Season                     ,,2:10.54,,
597,540,M,10th Grade,2005 Outdoor Season                     ,,,4:38.2h,
598,540,M,10th Grade,2005 Outdoor Season                     ,,,4:34.7h,
599,540,M,10th Grade,2005 Outdoor Season                     ,,,4:27.34,
600,541,M,12th Grade,2005 Outdoor Season                     ,1:01.0h,,,
601,541,M,12th Grade,2005 Outdoor Season                     ,1:00.5h,,,
602,541,M,12th Grade,2005 Outdoor Season                     ,59.9h,,,
603,541,M,12th Grade,2005 Outdoor Season                     ,,2:10.5h,,
604,541,M,12th Grade,2005 Outdoor Season                     ,,2:08.7h,,
605,541,M,12th Grade,2005 Outdoor Season                     ,,2:08.4h,,
606,541,M,12th Grade,2005 Outdoor Season                     ,,,4:20.34,
607,541,M,12th Grade,2005 Outdoor Season                     ,,,4:18.7h,
608,541,M,12th Grade,2005 Outdoor Season                     ,,,4:17.21,
609,541,M,12th Grade,2005 Outdoor Season                     ,,,4:15.6h,
610,541,M,11th Grade,2004 Outdoor Season                     ,,2:12.2h,,
611,541,M,11th Grade,2004 Outdoor Season                     ,,2:13.08,,
612,541,M,11th Grade,2004 Outdoor Season                     ,,,4:25.2h,
613,541,M,11th Grade,2004 Outdoor Season                     ,,,4:20.3h,
614,542,M,12th Grade,2005 Outdoor Season                     ,1:00.6h,,,
615,542,M,12th Grade,2005 Outdoor Season                     ,58.2h,,,
616,542,M,12th Grade,2005 Outdoor Season                     ,,2:09.8h,,
