ID Number,Gender,Grade Level,Season,400 Meters
718,M,9th Grade,2004 Outdoor Season                     ,74.34
721,M,12th Grade,2004 Outdoor Season                     ,52.96
722,M,12th Grade,2005 Outdoor Season                     ,50.52
722,M,12th Grade,2005 Outdoor Season                     ,52.04
722,M,12th Grade,2005 Outdoor Season                     ,48.05
722,M,12th Grade,2005 Outdoor Season                     ,49.71
722,M,12th Grade,2005 Indoor Season                     ,52.58
722,M,11th Grade,2004 Outdoor Season                     ,49.53
722,M,11th Grade,2004 Outdoor Season                     ,51.53
722,M,11th Grade,2004 Outdoor Season                     ,48.57
722,M,11th Grade,2004 Outdoor Season                     ,51.64
722,M,11th Grade,2004 Outdoor Season                     ,50.39
722,M,11th Grade,2004 Outdoor Season                     ,48.7
722,M,11th Grade,2004 Indoor Season                     ,53.04
723,M,12th Grade,2005 Indoor Season                     ,57.2
725,M,12th Grade,2005 Outdoor Season                     ,52.21
725,M,12th Grade,2005 Outdoor Season                     ,52.04
725,M,12th Grade,2005 Outdoor Season                     ,51.35
725,M,12th Grade,2005 Outdoor Season                     ,51.51
725,M,12th Grade,2005 Outdoor Season                     ,53.4
725,M,11th Grade,2004 Outdoor Season                     ,53.25
725,M,11th Grade,2004 Outdoor Season                     ,54.26
725,M,11th Grade,2004 Outdoor Season                     ,52.7
725,M,11th Grade,2004 Outdoor Season                     ,53.29
739,M,10th Grade,2004 Outdoor Season                     ,58.15
741,M,11th Grade,2005 Outdoor Season                     ,57.56
741,M,11th Grade,2005 Outdoor Season                     ,60.22
741,M,11th Grade,2005 Outdoor Season                     ,56.9
741,M,11th Grade,2005 Outdoor Season                     ,56.14
741,M,11th Grade,2005 Outdoor Season                     ,55.74
741,M,10th Grade,2004 Outdoor Season                     ,58.04
741,M,10th Grade,2004 Outdoor Season                     ,60.73
741,M,10th Grade,2004 Outdoor Season                     ,60.24
741,M,10th Grade,2004 Outdoor Season                     ,57.59
741,M,10th Grade,2004 Outdoor Season                     ,58.23
741,M,10th Grade,2004 Outdoor Season                     ,56.64
742,M,11th Grade,2005 Outdoor Season                     ,55.39
742,M,11th Grade,2005 Outdoor Season                     ,55.24
742,M,11th Grade,2005 Outdoor Season                     ,55.2
742,M,11th Grade,2005 Outdoor Season                     ,55.24
742,M,11th Grade,2005 Outdoor Season                     ,54.59
742,M,10th Grade,2004 Outdoor Season                     ,56.54
742,M,10th Grade,2004 Outdoor Season                     ,57.95
759,M,12th Grade,2006 Outdoor Season                     ,55.34
759,M,10th Grade,2004 Outdoor Season                     ,58.84
759,M,10th Grade,2004 Outdoor Season                     ,58.06
769,M,12th Grade,2004 Outdoor Season                     ,53.21
769,M,12th Grade,2004 Outdoor Season                     ,50.1
769,M,11th Grade,2003 Outdoor  Season                     ,51.8
774,M,12th Grade,2005 Outdoor Season                     ,50.34
774,M,12th Grade,2005 Outdoor Season                     ,50.32
774,M,12th Grade,2005 Outdoor Season                     ,50.23
774,M,12th Grade,2005 Outdoor Season                     ,50.03
774,M,12th Grade,2005 Outdoor Season                     ,49.39
774,M,12th Grade,2005 Outdoor Season                     ,50.06
774,M,12th Grade,2005 Outdoor Season                     ,49.2
774,M,12th Grade,2005 Indoor Season                     ,51.66
774,M,12th Grade,2005 Indoor Season                     ,50.53
774,M,11th Grade,2004 Outdoor Season                     ,50.94
774,M,11th Grade,2004 Outdoor Season                     ,50.83
774,M,11th Grade,2004 Outdoor Season                     ,50.07
774,M,11th Grade,2004 Outdoor Season                     ,50.56
774,M,11th Grade,2004 Outdoor Season                     ,51.81
774,M,11th Grade,2004 Outdoor Season                     ,48.4
774,M,11th Grade,2004 Indoor Season                     ,51.13
774,M,10th Grade,2003 Outdoor  Season                     ,53.16
803,M,12th Grade,2006 Outdoor Season                     ,48.64
803,M,12th Grade,2006 Outdoor Season                     ,47.38
803,M,12th Grade,2006 Indoor Season                     ,47.9
803,M,11th Grade,2005 Outdoor Season                     ,51.77
803,M,11th Grade,2005 Outdoor Season                     ,48.5
803,M,11th Grade,2005 Outdoor Season                     ,49.51
803,M,11th Grade,2005 Outdoor Season                     ,48.33
803,M,11th Grade,2005 Outdoor Season                     ,50.15
803,M,11th Grade,2005 Outdoor Season                     ,50.36
803,M,11th Grade,2005 Outdoor Season                     ,46.77
803,M,11th Grade,2005 Outdoor Season                     ,47.37
803,M,11th Grade,2005 Indoor Season                     ,48.92
803,M,10th Grade,2004 Outdoor Season                     ,48.54
803,M,10th Grade,2004 Outdoor Season                     ,53.09
803,M,10th Grade,2004 Outdoor Season                     ,48.48
803,M,10th Grade,2004 Indoor Season                     ,50.54
803,M,10th Grade,2004 Indoor Season                     ,50.44
804,M,12th Grade,2004 Outdoor Season                     ,52.81
804,M,12th Grade,2004 Outdoor Season                     ,53.64
804,M,12th Grade,2004 Indoor Season                     ,53.14
806,M,12th Grade,2004 Outdoor Season                     ,52.88
807,M,12th Grade,2005 Outdoor Season                     ,56.14
809,M,11th Grade,2006 Outdoor Season                     ,54.04
809,M,11th Grade,2006 Indoor Season                     ,55.89
809,M,10th Grade,2005 Outdoor Season                     ,54.58
809,M,10th Grade,2005 Outdoor Season                     ,55.04
809,M,10th Grade,2005 Outdoor Season                     ,55.77
809,M,10th Grade,2005 Outdoor Season                     ,54.19
809,M,10th Grade,2005 Outdoor Season                     ,52.95
809,M,9th Grade,2004 Outdoor Season                     ,52.74
832,M,11th Grade,2005 Outdoor Season                     ,55.74
832,M,9th Grade,2003 Outdoor  Season                     ,64.5
835,M,12th Grade,2004 Outdoor Season                     ,53.64
836,M,12th Grade,2004 Outdoor Season                     ,52.54
839,M,12th Grade,2006 Outdoor Season                     ,55.04
839,M,12th Grade,2006 Outdoor Season                     ,55.8
840,M,12th Grade,2005 Outdoor Season                     ,51.85
840,M,12th Grade,2005 Outdoor Season                     ,51.44
840,M,12th Grade,2005 Outdoor Season                     ,50.97
840,M,12th Grade,2005 Outdoor Season                     ,50.76
840,M,12th Grade,2005 Indoor Season                     ,52.25
842,M,12th Grade,2004 Outdoor Season                     ,62.14
877,M,12th Grade,2004 Outdoor Season                     ,52.24
878,M,12th Grade,2004 Outdoor Season                     ,55.04
881,M,11th Grade,2004 Outdoor Season                     ,57.84
887,M,12th Grade,2006 Outdoor Season                     ,53.14
887,M,12th Grade,2006 Outdoor Season                     ,52.84
887,M,12th Grade,2006 Outdoor Season                     ,52.04
887,M,12th Grade,2006 Outdoor Season                     ,52.14
887,M,12th Grade,2006 Outdoor Season                     ,53.34
887,M,12th Grade,2006 Outdoor Season                     ,52.84
887,M,12th Grade,2006 Outdoor Season                     ,52.34
887,M,12th Grade,2006 Outdoor Season                     ,51.61
887,M,12th Grade,2006 Outdoor Season                     ,50.37
887,M,12th Grade,2006 Outdoor Season                     ,50.64
887,M,12th Grade,2006 Outdoor Season                     ,51.8
887,M,11th Grade,2005 Outdoor Season                     ,55.64
887,M,11th Grade,2005 Outdoor Season                     ,54.94
887,M,11th Grade,2005 Outdoor Season                     ,53.4
887,M,11th Grade,2005 Outdoor Season                     ,53.64
887,M,11th Grade,2005 Outdoor Season                     ,54.34
887,M,11th Grade,2005 Outdoor Season                     ,54.34
887,M,11th Grade,2005 Outdoor Season                     ,53.14
887,M,11th Grade,2005 Outdoor Season                     ,53.94
887,M,10th Grade,2004 Outdoor Season                     ,54.94
887,M,10th Grade,2004 Outdoor Season                     ,55.94
887,M,10th Grade,2004 Outdoor Season                     ,55.44
887,M,10th Grade,2004 Outdoor Season                     ,54.0
887,M,10th Grade,2004 Outdoor Season                     ,53.59
888,M,12th Grade,2006 Outdoor Season                     ,54.24
888,M,12th Grade,2006 Outdoor Season                     ,52.5
888,M,12th Grade,2006 Outdoor Season                     ,53.42
888,M,12th Grade,2006 Outdoor Season                     ,53.74
888,M,12th Grade,2006 Outdoor Season                     ,53.94
888,M,12th Grade,2006 Outdoor Season                     ,52.26
888,M,12th Grade,2006 Outdoor Season                     ,51.58
888,M,11th Grade,2005 Outdoor Season                     ,57.74
888,M,11th Grade,2005 Outdoor Season                     ,54.94
888,M,11th Grade,2005 Outdoor Season                     ,54.4
888,M,11th Grade,2005 Outdoor Season                     ,54.24
888,M,11th Grade,2005 Outdoor Season                     ,53.16
888,M,10th Grade,2004 Outdoor Season                     ,55.94
888,M,10th Grade,2004 Outdoor Season                     ,56.64
888,M,10th Grade,2004 Outdoor Season                     ,54.24
888,M,10th Grade,2004 Outdoor Season                     ,54.94
888,M,10th Grade,2004 Outdoor Season                     ,55.14
888,M,10th Grade,2004 Outdoor Season                     ,58.24
888,M,10th Grade,2004 Outdoor Season                     ,55.74
888,M,10th Grade,2004 Outdoor Season                     ,54.13
888,M,10th Grade,2004 Outdoor Season                     ,55.08
889,M,11th Grade,2005 Outdoor Season                     ,54.94
889,M,11th Grade,2005 Outdoor Season                     ,56.14
889,M,11th Grade,2005 Outdoor Season                     ,55.44
890,M,11th Grade,2005 Outdoor Season                     ,52.24
891,M,12th Grade,2006 Outdoor Season                     ,57.34
891,M,12th Grade,2006 Outdoor Season                     ,57.24
896,M,11th Grade,2005 Outdoor Season                     ,57.74
896,M,10th Grade,2004 Outdoor Season                     ,56.64
896,M,10th Grade,2004 Outdoor Season                     ,59.34
896,M,10th Grade,2004 Outdoor Season                     ,57.74
896,M,10th Grade,2004 Outdoor Season                     ,56.44
896,M,10th Grade,2004 Outdoor Season                     ,58.44
896,M,10th Grade,2004 Outdoor Season                     ,55.64
896,M,10th Grade,2004 Outdoor Season                     ,55.39
896,M,10th Grade,2004 Outdoor Season                     ,55.54
898,M,11th Grade,2004 Outdoor Season                     ,56.74
912,M,11th Grade,2005 Outdoor Season                     ,55.74
912,M,11th Grade,2005 Outdoor Season                     ,56.55
912,M,11th Grade,2005 Outdoor Season                     ,56.04
912,M,11th Grade,2005 Outdoor Season                     ,54.84
912,M,11th Grade,2005 Outdoor Season                     ,54.94
912,M,11th Grade,2005 Outdoor Season                     ,54.45
912,M,11th Grade,2005 Outdoor Season                     ,55.08
912,M,11th Grade,2005 Outdoor Season                     ,54.54
912,M,11th Grade,2005 Outdoor Season                     ,55.1
912,M,11th Grade,2005 Outdoor Season                     ,55.0
912,M,11th Grade,2005 Outdoor Season                     ,54.6
912,M,11th Grade,2005 Outdoor Season                     ,53.5
912,M,11th Grade,2005 Outdoor Season                     ,54.3
912,M,11th Grade,2005 Outdoor Season                     ,54.4
912,M,11th Grade,2005 Outdoor Season                     ,54.7
912,M,11th Grade,2005 Outdoor Season                     ,52.8
912,M,11th Grade,2005 Outdoor Season                     ,52.9
912,M,11th Grade,2005 Outdoor Season                     ,53.5
912,M,11th Grade,2005 Outdoor Season                     ,52.9
912,M,10th Grade,2004 Outdoor Season                     ,56.28
912,M,10th Grade,2004 Outdoor Season                     ,57.04
917,M,12th Grade,2007 Outdoor Season                     ,58.0
917,M,12th Grade,2007 Outdoor Season                     ,56.9
917,M,12th Grade,2007 Outdoor Season                     ,55.5
917,M,12th Grade,2007 Outdoor Season                     ,54.4
917,M,10th Grade,2005 Outdoor Season                     ,62.0
923,M,12th Grade,2004 Outdoor Season                     ,58.84
927,M,12th Grade,2005 Outdoor Season                     ,60.5
927,M,12th Grade,2005 Outdoor Season                     ,58.4
927,M,12th Grade,2005 Outdoor Season                     ,59.8
